A,B,C,D
194.13794354194752,402.7785717604953,594.1204534241906,424.9570543666448
214.8167001251376,514.3631458263073,455.32155584666407,463.802586438649
306.33222735891724,394.50185819633464,532.8951047584285,349.2666449649162
301.8612763147764,431.96916369645226,500.4526622920131,435.9132735562649
253.3630447578023,363.2391845626438,536.5591007500673,466.67761794717296
381.896453741508,450.10353728949264,468.4217371192102,377.48703834854274
409.6067759951891,438.3292234617672,552.04130273631,470.6981296343514
326.1095614320783,439.37261508943624,468.6616997632271,196.94628869630222
351.16417979400234,345.56094853623017,530.4973552430629,225.66915085398495
226.01890110308324,437.1640614098617,490.8236243600936,299.0397811096788
450.2956381908575,454.02295776107593,464.731085522518,214.6469685640293
296.843202287124,434.2091323512925,476.9301502807662,235.32167758347845
416.724214202291,378.6773814918031,518.02867781753,346.7614844829091
309.7588474022054,376.4045424386587,462.5647644187915,196.64967476544734
288.47160584900206,486.1835994010242,462.92587528500917,299.932774498438
184.28121745997538,401.4299601988817,535.1767095953008,227.58455588064447
269.8101828119144,485.4841934269806,504.3086753163026,263.2212877623509
204.54419127791968,485.90820106629855,555.0023325648575,464.1970092718813
304.65065972826915,482.504682623274,549.6573905612107,203.8394775957122
160.53434767674423,475.4039467029607,425.883633117896,300.1262666243112
154.41945302514313,462.95248627621413,456.53763310539046,232.81538782692343
192.7571312908451,490.17640731202476,513.6966814047206,375.69741844992757
328.83263120328274,531.5434970122087,509.5195450622916,309.1547163825169
317.82048752406354,421.33731945191175,573.2740094985896,476.50760650964673
310.99929825783136,513.2755347742053,613.987779408069,393.2183572645133
282.18766285029267,440.80524822302294,603.6943813478797,426.9559847281976
333.91482000518477,503.18571513587653,594.1399740592418,427.85862040045754
419.38271251307856,511.6656014879067,464.82537338295356,286.51023626624124
438.36514875302464,446.7003911868455,473.30357838902836,363.0324747668876
397.19470323107186,344.8414246382705,561.1894764425715,269.6120682388771
338.50250557346317,445.85544541604554,482.2134594002497,395.2140007109805
388.1569396516818,376.75625177367095,381.5684970537784,219.43837161161295
298.7012945214915,377.80138976372456,568.2190097235407,188.2202181648274
385.76346201395893,400.4333947245511,407.9335562855197,265.6213791544974
333.95584226579695,468.3898247007633,370.002893031842,411.7477843397405
346.97224575452276,365.6917291716446,470.10218306667605,251.60014023950697
408.52671874389995,371.41159348215604,448.68770796613546,230.41298582262593
322.6165904891152,434.5911700275046,478.44220621059134,310.9783388678177
431.63919571531704,422.5181013969505,501.2414717969862,271.8841136890496
218.8765535129345,394.8820436414236,501.40714687162574,406.68672112889493
268.5881279824308,443.7255878150781,440.2742843689435,447.5994105384442
261.127102863202,391.37990502448423,584.6062828801348,255.76057153160286
164.30138873254893,531.4890503209175,506.677133673183,320.6115271550889
240.319477679859,440.4746308977581,503.87017610101157,415.2499044589544
242.24602360907573,489.0161553038075,614.5466268853127,416.72746691889813
239.72953186973137,487.9774224348678,471.55673299791766,317.3933917373951
217.54893904142062,465.99778581391,489.6122670409683,335.40476026592484
347.2637707575923,410.42958952457366,487.4366584416646,283.71218033218804
407.06733055234525,531.9981602604927,651.3044872365729,322.3622871677927
388.5739294962141,499.2544239552248,430.31033270585226,486.13253247216454
413.9620368600989,478.88577720400906,471.26495680673855,383.7368151102726
207.97498323463498,368.6653805682747,555.280092747948,493.14144910985897
326.6746441408242,352.1716825395978,563.5242648056529,435.4060171830906
355.36297124021263,357.1494702198196,404.36978521916865,492.49496007687935
322.39241430089896,391.50136261269483,406.8367511578974,280.18290514511887
260.62646066908644,413.91926033939956,461.61081331115554,210.40679221384414
314.19780255642553,332.16729456402226,513.6322113555879,247.14788182006134
221.81685516083328,408.94189864684756,513.7483314631581,349.1596166098957
330.010959909324,343.9357556413292,403.311979408003,320.34074981065015
314.6012432171557,404.68169652954987,472.4444160860117,326.98027012712396
276.2397269599034,344.6180622820377,462.62525911631036,400.6726217470233
312.23349593603126,473.4633715540208,533.6383866573976,273.1541577404613
381.12874709291316,423.9338340362921,452.954843395747,313.37597292000015
295.62980011253205,463.19033137139144,560.0104806047823,308.24271296216455
292.1466370293392,468.50035715890294,585.416427993679,492.5830626650741
275.8725971699301,452.48367643326225,489.66202626418135,412.76374958448935
254.7324023385352,371.28958095138887,500.94166923958863,455.8088883827718
180.23196801901153,409.5832373593486,445.2916400478975,303.47091046014293
246.06839050215135,469.4106352784462,459.0889663922582,424.7594336746366
259.75791385777467,451.3562097322721,567.7099707688969,351.725237698814
185.5935150783629,414.71764199920307,519.7319282758989,328.2384561459978
203.31400836944664,394.67611225383234,517.6787906906898,493.08885661911455
334.8218108832368,485.12706074045525,602.3421087142252,504.0487210924458
385.2895766801903,453.355817025933,593.2386136015363,406.7885088271967
453.40219314106963,485.3850615444592,500.91902536968735,517.4969501162694
292.5751284857222,455.0110892443048,483.14372941880725,403.31735888989164
410.16606135583135,467.1216346717136,445.30184879088034,293.5145650123563
274.44723501804606,398.4831544957458,555.0952693713994,264.11985825552216
368.4810574892648,416.0103437912482,437.63863921911786,481.66820730352924
375.1705809429797,418.8921243942421,539.5452233139529,334.7231916504519
280.89879204081865,458.29664274978154,411.37785220094014,434.7763920187251
364.9485377633507,395.71019513419816,489.18978936842365,512.804774923901
425.36178965385045,433.90746707814384,601.1384715261903,499.3882712312742
325.64649387285635,452.31264987113985,442.3078518752276,354.22249980480206
258.3947180932431,423.7004233390515,559.9394752535194,443.0845099789379
375.2566462825208,406.0968666796711,537.5368000993317,384.3933272940576
289.64916133812227,420.71207243964363,628.645269012156,390.189166614744
260.60600789515803,480.826743625878,518.1962440521621,521.6516241847872
214.96764800750822,381.6940121520467,624.3296987350128,445.69152158209573
174.41030012301104,491.97507285077694,674.6512708610123,440.93862285129455
184.46919883951955,491.2145679351405,530.195500158884,414.5206254623718
219.68025479607084,405.34864199856975,600.7735317250671,559.4805275635493
132.06262519002684,441.9639764940107,430.6218044710589,439.83054528902477
319.74724942422984,442.27411467657606,544.3218075663274,489.48745142446427
230.56648110781313,414.6015811694389,536.6045909405898,427.0739110194032
320.5714282259649,421.044488677341,538.4198510972022,417.95628000622736
242.58959919141938,499.1648393730118,482.61561858291486,541.0440234668273
232.39764503057435,499.65564312269964,482.4517072829656,285.671884610878
267.3176791104386,459.64609872590916,602.5972385802039,604.1631118842697
280.6444651967519,404.9376127647265,543.9395376706258,405.0646293558934
326.77548521724884,483.0338857113895,602.957443708934,462.6718654164911
418.30060271964004,456.8589133488239,657.9303099252336,384.78876353064607
365.25535193371985,413.93807386926403,499.7112541705478,362.89045197279796
298.8612971222575,385.316509984156,580.0432768630992,349.55890839837565
274.38173302015474,368.8591637451018,539.4817049994188,399.33653893449264
344.8924137129883,373.81388499248396,449.4001836468007,401.52165865232075
344.1456204379482,449.962591852691,491.4529247164813,479.82261494390013
287.1439118566101,382.41933939696725,349.0083178708369,419.34421969704016
282.3969044228026,371.35688054673284,512.295917047745,520.4328500476953
337.34990090365903,419.93099575325397,528.1098387820449,459.67426946466384
274.7299424274458,371.0306666002362,479.8817773518086,447.06738810547927
281.9293715511644,447.61642382591623,528.4079207360709,315.8361575646911
294.8049629158205,394.07773977428246,471.79499598855557,494.3573336924366
236.51125658846232,404.7231087922025,488.5752222336748,583.9804276418308
305.79957229711664,405.92220422100206,465.9391258981514,368.05359932655784
214.16984267720002,432.9754892252464,600.1317776097219,445.3018704618314
288.0121978457752,425.6144524672151,549.6668349396415,426.82919879735834
301.93457013005917,431.563399545269,596.5376974107558,682.931553552692
323.2527859146354,421.32830037479954,598.6252745581496,588.9858337814373
226.50355283484924,471.40026547963566,596.831544562847,528.7896371346926
257.6368758545003,399.24158736427546,468.9458398638114,303.23128500355995
408.72843975068855,463.44181989905405,562.3654919806747,416.02245203797355
295.899454759939,501.84012097339115,588.1579365898772,540.4575920630068
387.19250333585575,381.3615189270877,418.5275962605498,355.97176636388787
278.0241166012388,430.23708563919047,529.527458960231,386.72697771604385
285.66839204488116,360.28520993600523,510.45348966561727,467.5850373199626
304.4811175439123,333.23818198536753,405.36749774980694,469.28073357198485
294.626239111407,357.02614607379104,509.6958831810866,639.6433001611944
419.35389564514776,441.96659208090455,369.2909179951546,460.9262413280712
338.8036218604377,332.8379793328967,477.03065413170845,462.40626518949955
326.908162915483,397.3480671497196,452.05662972425023,566.0563132563756
268.02022019529556,288.69785467340887,547.2108082011274,602.0764001655922
350.4517641062231,379.1996994010764,463.18873228697163,590.7805492002793
313.39818814084606,402.019475687635,427.16002818791503,423.46078915648746
321.0587132111234,373.9672439888968,435.53620259200164,534.9368441914124
246.2687205299603,420.5873903596804,448.12940066352377,460.6035004870926
271.65107756552857,389.5077360211516,375.9471266962009,560.9871656961441
221.01191458014424,311.03377658422625,465.8948703300496,467.3023913336473
133.5605743478625,509.64120193025155,560.9248851444514,428.34693569153296
322.0404021579345,449.14863316934606,579.436797516014,473.7671583784248
208.87962105370772,465.3252769138613,485.7401636901158,394.7331252991763
271.40969980094997,378.0980446940691,473.40518725016943,388.08408587257406
274.55497371072164,403.85389362028843,526.0372568589204,550.083141917963
270.9883613993767,458.0853988139396,546.7180163018677,359.5710296505805
351.43929714653893,421.33513968137555,525.5425963516941,498.424968263044
266.6936066572749,465.67390676875715,506.66633132420105,401.2387235832934
348.5213601588094,420.02415420330453,561.2751091989064,361.1842163232483
278.27051275526753,428.9005819644357,526.8071544481082,533.9516964872026
282.33932341585637,383.10284183300405,393.8672314143469,517.510188218117
358.26469090319523,400.42553530644096,481.95283430764954,514.0775111366515
264.17086853467765,366.681381027707,371.9809936957853,446.92418981648984
331.9185805452885,388.36120997359893,433.0075830623193,385.2793665099377
429.76541250671914,335.85366969772264,497.36434475335614,384.3607986475969
216.96834001393154,375.9197035667992,393.5878196493101,525.0861981080067
332.7611189896388,401.832198887006,354.4904063878864,491.59154391367997
231.53391750718313,363.2107235057598,429.55017352426484,487.94675365063546
339.80519492365454,444.19193918249044,504.6557183478103,423.73403350757184
342.6151717875518,378.1449261531807,483.24473728586963,434.3968551740624
313.30214806613986,404.6739188856,478.4073347151418,378.4952970755563
295.72271969126905,433.7064521677715,578.5357993891092,528.4737614556536
338.53480806269044,407.5125852567113,591.6775558809334,577.0383774582236
324.41233049297773,473.1112239596633,567.2950999531885,593.6087576018589
262.3195400325936,407.3089897792284,620.1146930548321,588.6242445337398
289.91296664916274,439.9639987239506,518.9193184585669,320.8296322330705
141.92105686573558,406.123657047012,548.7196033843256,489.4245539625473
258.37004957662305,415.4438349919196,600.2116078484278,535.1777618734366
243.88332427459312,508.4120850582656,492.2223475684794,526.4556686866208
363.9356754979269,462.4681607758043,552.946556896097,461.094584854416
165.3670335009698,483.6794693685343,523.1047140626389,347.87591612904816
337.2128221029784,426.96399819332083,601.3017872952104,464.29481582044025
409.37478696020025,366.76128726724585,520.6606005166103,398.7254756191794
383.962730392031,408.3532578841865,497.0840200638009,388.0954604566332
223.18263201619277,384.6219331803462,431.6095573148305,414.8290775730837
287.8759706204293,444.2309114545994,463.2046435895222,581.730891281146
338.99607265541977,378.42369493908734,463.08908284706547,387.4595582466426
319.12227505391917,341.258390704624,413.47881370733916,578.454237749753
271.93496960006996,350.5376809128617,479.24100159854305,436.5118101332773
294.2774402738062,399.8111176022521,463.28716213960575,472.44717454643103
232.2956520420618,381.95317653014155,455.01729914719436,537.0378491031913
324.1986249940076,457.46260085527695,361.06477687126903,399.09899875680776
241.52101610236042,376.05390670773124,472.15299332554497,504.7627290865134
286.7611681844713,382.44929591262155,522.6824854161947,381.9380611155238
283.0987858864676,457.57786514636473,504.23857546258546,556.4473168576344
249.87026162270902,442.60834201840606,565.8121607717335,484.3323567486949
248.38202710097283,452.48164464706844,540.9036658258522,592.7451046988137
246.040458152124,437.4272710389747,571.5931904856841,453.7168920817761
166.91489896381228,387.83928536757264,527.3957103239945,487.5957283626921
220.24551140093945,421.60081869885533,536.5883559035702,288.5659561415539
163.3298048706307,469.7891915524261,399.8211419104929,323.23685506701776
256.3502387730779,475.21350977455535,541.4884532914109,328.64751487834474
222.94179666382232,394.338342921221,613.8588818295491,492.58945705978687
321.9071748754699,426.82799635235614,585.2946384793271,411.58421659321755
234.76949736510525,459.23764463391336,502.89491361812736,398.1429024818299
409.3917806202717,391.84666219183055,540.7472047470958,426.32494971488
277.5636843338411,406.3858595330394,440.64271694940237,486.0820360919252
319.9023733560688,449.27859408170764,485.68845382662164,552.3672170813204
327.3173216333754,427.24230364142625,556.3002990659385,430.31004166051406
367.74796419760213,443.7117677941917,514.0670583609489,487.4433882084667
353.45178934497005,483.1491320849758,443.6092949791305,468.31260428720714
239.90257410682545,458.1093027706209,442.74856276092066,414.2321244335229
262.9617725854446,414.28698291559164,518.6859986609696,500.62551453920975
293.8255956767996,429.74789704042735,496.4571760504104,361.3251317421027
277.5769851426674,386.2292274120165,463.95871483044345,523.0711009772176
240.91249673270752,464.9344153248016,428.3443870977999,483.7093839539429
204.1478664234169,463.359385367936,431.66962663941774,428.58643408398024
154.15225222986462,466.7887640815953,485.9236555420152,492.0428748647408
232.6673262101057,408.3727735604112,563.839160953079,571.1057955124666
204.46593023630865,428.34046439952476,585.8596670861955,416.3704871559069
150.94274364955737,374.8510558910419,470.56759852655273,347.51058840988856
166.24034415411606,377.05510278086444,510.3476131801822,131.50468464582303
288.51862567799003,380.06089939544637,532.0456434414981,431.8656061377288
209.82552672533876,346.71534556751186,524.3738938195679,267.31551830182053
266.5461521640093,369.12474609441654,501.3907925746506,421.3268294339535
189.71067661088784,398.6707571531691,501.56833621797256,289.4989570817719
149.238014666423,422.69519181062606,592.0915344729848,294.5464903976072
231.53508863968426,385.59026758752543,508.4616016161066,341.7141885698187
226.96076298184946,502.0853555505249,411.6608137681561,479.48681962041155
166.91355095261358,506.27041441773423,469.6870062034865,231.20863584094627
335.59625024525616,489.0514029558408,615.7137407960169,536.4735173256398
256.96863484668427,423.25692565690724,517.752058596982,292.1637568483625
301.7947885535046,383.9706775170609,500.2613404340005,395.2008146989536
330.76439906012826,466.75569261394406,548.4417976079426,316.5996299062588
291.64268571251705,452.14186577258334,564.6841759849995,446.52821090653794
344.75561268067617,387.7542265272087,537.2073294865877,444.2275512126426
252.46161905117327,423.76305299455515,545.2176429173692,456.2991117609688
209.24590663147177,426.96049992805536,522.1804461302506,438.22443918726094
313.2332911831019,454.933400348838,433.62290763357953,302.0485611108953
271.52468879530676,402.137811861018,540.2850616158725,353.5066274622633
395.1295223784729,481.4627977374669,519.0423939264838,178.7995430810613
226.35757541142704,405.71307910181935,542.4816783776002,501.17134274691335
210.53243153417372,375.322529269987,607.5376035206415,363.2240324403495
171.07695335480497,413.39137667160827,466.68620873382565,329.2955431046628
25.700646130908098,457.7650186652473,485.8616034146286,257.70546429623755
153.7954986893128,405.7283945878073,523.3881894767173,308.2603713129944
270.8984693492172,478.99984441114157,535.3905634394171,397.09931295602996
119.00654100489444,425.729841638925,558.4329485451645,511.6307904518485
239.05054103542452,446.4849461209322,573.2748684440288,332.0758625423301
160.6659225955299,399.6316335402513,531.211283392312,412.6272250291155
195.85796673776332,392.13967019493805,554.9053306212323,586.8996985877031
230.37110737724277,428.1827404779021,536.7243684268208,391.92665853724367
339.90271109541766,383.59413893658734,568.7036023342245,401.2259051001092
333.59437608110375,423.62864045972424,480.5045935074189,322.862364339696
251.27471353220946,425.7145245346912,538.7122534044979,407.2436123906916
356.76975037598663,415.52679602103314,461.0014995872025,484.7918196272152
306.23049890170415,491.36981402533274,464.681954913004,248.75994190108457
305.488135281271,399.20468727072915,514.2328093742856,309.25667899656435
325.210869959462,406.5143321032408,468.7604833918979,271.1190051354772
275.46181658713107,418.5129611816741,499.121241489997,164.81992739151437
294.43975979800683,342.46767752176356,494.23509232368554,501.6170895259452
381.8565075015392,321.2329524885241,476.2946986016544,375.87406782910057
387.9643509833967,384.40688767729927,557.8119317307379,341.05548476090615
187.6320888705186,490.4926092485746,493.86049002402876,445.79291853349616
196.57904631978175,415.11166062634805,549.7781070483406,324.7559201963704
259.10226859351735,403.7424672080974,679.832545491487,350.2608842560224
135.86754190983478,456.2905328326319,535.6446705203535,249.41951640247018
234.1344440771026,362.1752350408948,582.760744851324,441.2728752110061
232.81851204742262,378.2114660903527,565.6767957601494,271.44192910993104
182.9380218110053,412.0941475007188,583.2346834763737,360.3075935729253
152.10933071581394,472.1006420396485,479.47560308193556,301.06124942810095
162.9606093352862,430.37950392067165,566.0277102375967,364.90313319474814
257.76346577358197,382.06210455023125,484.4081342774137,407.98707798406105
124.36647558963654,453.4530155397903,559.4417145227163,409.55156327312466
313.896444615315,464.8058982108141,424.97011572816064,456.5750049794678
144.53528361823885,424.4358876676958,422.07502615784153,419.5251643082765
216.63311417823104,446.44746807925446,498.1382229222832,396.00343044010714
193.85171122249082,405.6910649860796,473.1846775176546,413.28890372525296
178.89938838190773,441.7663311548502,481.98583367291354,420.85681753453156
231.84467319413346,379.71594746797166,451.58935395516215,329.4285801846953
364.1074943760839,401.7090474351979,406.7543791587,345.7167844852225
345.34801280378593,442.94378706721636,656.9803554361997,286.0693313829546
344.2452291055344,433.347276118562,518.4898118189345,517.8866898303559
310.27286377828193,439.7638142869255,468.97457817132107,314.5236686061222
247.78465507979354,350.26364788842653,555.6021944707293,270.11960962543674
202.7411445800934,349.6027664245992,533.7397992357154,307.5142637505255
390.00085710212704,420.3408486901251,388.19612789681173,320.0802874279921
265.027889566772,493.3091432218086,502.5227179919743,460.01034500962623
226.15687734680375,374.7221299286568,559.2421775328467,325.8330391799951
160.9379100485191,442.3210026695753,478.21054660050254,356.50897893826874
184.20605018461998,474.46437566201894,454.8582891015566,341.1386707255855
66.1549257174481,410.88237354495044,540.5730776489374,439.66345060238757
8.896666288065376,430.024757504575,508.74845910425955,302.9009107226205
104.75918091811708,412.42325161248266,423.87413170456483,310.45870728566666
107.27794865164614,489.25782300651565,499.3305185994817,506.9622956727764
176.8721368139792,360.8374526215255,445.0083587520495,434.6521674083157
136.82382931132602,414.8488271791775,494.09086095751337,256.07240715309354
68.11969152087802,407.1306300925875,439.0723066178832,387.9279060322902
237.41612922021662,449.2952647372547,497.5949954074505,291.84556361120207
99.91657820401123,415.1667446174392,544.3139308751847,254.85524527719974
148.62863479681943,398.93747206166665,463.0413189992505,498.04505383309134
233.12864201550732,400.1031758595752,525.8189724987649,363.3715872436389
246.73828047952816,368.62117642169574,515.7188721564193,297.52663879797063
351.05886204898184,411.7702296668845,576.929979673389,462.3522976330129
369.9141980220749,406.43743686270125,532.2064754959775,436.780177159919
208.3980119423033,364.95955536078907,642.7657218390154,387.05468223317183
343.80807757508046,380.39802815594715,524.3673784621012,468.025496070142
261.2302028326444,351.72002541880187,440.61586820749994,440.94137120670274
233.08973448208616,395.23600041001566,534.6761497021994,398.8436115142634
304.751866348901,359.22070771138607,581.9389750900338,243.91031662914492
226.60701296110977,403.6863912940812,506.13680175516714,210.03120727493373
217.40817776816243,411.82649034803376,484.0395442846302,396.95952900622837
166.08608358661402,403.1907478639713,428.63471510899507,299.49101062519765
203.4890399726102,317.01942293559455,378.75094974300316,338.59403794151774
193.3689327589946,374.4749183198707,403.2531267621846,511.35033352040284
140.83525610766515,436.3847667855845,589.0669272269851,277.1279650300258
50.66779709186174,397.93151525873225,483.35649019341867,364.8265113256459
121.18812690216596,458.07184380850015,443.5094751484647,288.43963929397967
184.20801172699433,380.9625369381782,472.6562691095309,208.17359483122627
187.05217331756342,365.4235213416758,491.75820835756105,414.1626097427247
236.75066282313549,382.6412622692076,493.33589537080184,412.9487359488146
205.2265523760451,431.72056749917317,406.5571338974298,343.0340165447853
207.5823216344712,466.3215111955367,458.0445628820273,368.359106584899
217.47714336721907,452.362677527418,522.5860080301229,547.4948609974929
275.42208039051457,449.67124498008997,537.5751181892867,397.90498426403724
269.8610949470743,443.84666623229054,472.7526236229388,223.33512699728698
171.20177107192154,428.74893477369585,557.3931583535348,498.46178160407715
345.35609077091203,474.97421818273307,461.49500408462666,320.68581296067293
240.76012312063955,400.4303230453437,532.8343350459248,298.36093131939043
224.9565954090158,409.73292240412394,528.6105941052485,339.711046371664
310.75477851608764,356.7702886481862,487.21958540409196,422.53251685626645
240.19544499450154,375.02213661157833,384.49850700733464,176.75808193797326
180.39451301365406,406.96882038692576,413.34236917509145,191.0954506538593
231.42680654765735,425.3297102059042,510.0623871519877,258.8730280377489
343.5410423986166,486.2562179177378,556.3051352467515,262.81961093290073
232.76166939799373,425.50182156456503,467.828234800948,311.0985833399397
279.40673031923967,478.2022749453267,444.65676549013403,272.6596986244184
311.3222697386637,486.6458662096087,471.9626603154119,433.288030098324
257.24351733377034,393.75697373884833,507.1253507567222,173.80836647671578
227.7564516971333,420.0196379237322,575.3171638216625,226.54232120376707
223.3215820803667,444.41442982837816,497.4281036900392,455.0730981667107
278.50858273776277,415.94230642526253,382.8790819227728,386.9312798845111
278.0621329235574,477.83746525215247,535.5068843944447,523.5868740277219
210.05777570642,522.0923286922668,469.87919004431774,459.38451684866374
86.10265320130998,431.2815119645324,485.83750140914674,401.2881401997538
263.9741267593835,470.3297520646705,437.84114196785595,361.23168916911504
121.41127599394054,435.6023919159144,518.4280612671204,454.1404280647259
321.5162821221608,367.554847227704,528.9458484342013,172.67655040488148
127.23017695582666,421.9818982333673,613.1338896742732,393.7948858131681
371.92634185799864,420.22763889632887,499.0644655080286,320.1308105634959
235.54664269289788,477.1334452736356,519.0142195017102,318.18318279786996
351.20524203082743,474.98450609436554,567.0099289874914,352.88690649576387
262.1970037921275,460.9968194156341,562.5151281672121,173.19639889083263
316.78371836096454,485.7048838153061,481.9071841895983,323.9934312832743
453.33996476931856,399.4563873819334,475.45951699612095,217.81037640629012
316.99900807586647,391.70568796747835,517.6463165976844,196.848716808728
307.8073054632281,405.18263809743667,423.69136321904,457.1800542060357
289.04050009602,391.57739410758137,389.7759996358193,224.58872860916964
368.0585922644239,397.02420680324775,414.70222660001616,336.4279749744964
211.7876825453457,434.66618202527985,381.7563972499424,370.71610983347216
295.90509378537536,397.7682540245802,470.17337454543235,356.33945611569834
346.1582860863315,433.24371281841036,420.6577771634333,289.1901585592459
298.0870809014181,365.9920859821041,485.67139290727226,256.66538789106994
275.8439984345136,317.3464392559234,508.49070469976857,330.0504790485448
312.60261343550934,510.40706163687037,573.7317042695246,341.0640066713647
123.0433345417103,476.5613386127356,588.8932855866054,358.7355414039749
266.7648180714539,444.92686877156956,621.8105066036767,445.3657864100918
165.24415957592922,454.0778465591095,544.1510304530835,311.3784537936629
179.68030286443351,478.01706214161504,446.94061186572867,413.78121552066676
166.3568793255941,507.17270154092955,546.3919927545501,269.44080268156523
261.56834660904553,463.2657505643327,545.1136220549035,391.3123414489818
183.59088423307358,433.9090169246016,579.9070695948036,412.87661033597846
279.79094078212955,398.50261778385703,494.38544984882793,274.887092881658
346.5741365488999,503.683254306585,596.8835238250092,406.8067804480206
257.8856861661198,426.7352169301596,558.4376261142298,501.93866132675635
295.28021247557683,353.1132355305667,613.1629833884125,264.225047914641
384.30858353153087,409.17098121373937,495.6733840144673,348.4662207454908
321.68640271504984,411.8762824850286,495.28981817155267,386.4331740609192
277.45016380727776,372.31701024833353,566.8153837888214,457.7536997267565
300.53337902536356,382.7234653016894,557.9057942709036,410.24473018339717
258.51159920333924,377.7798986394888,544.2634150984562,311.4986942632545
217.6970752099895,385.80372579361614,507.12122751806896,253.16228992920324
300.01819307337934,394.4159818220618,397.5244282026655,286.84395022771946
376.0042139142096,462.412203349934,540.4102365394674,323.331634293588
329.51954250340106,467.6849564027124,511.1073203128031,383.0669290856599
320.5898437940781,482.9922256331991,617.6968614931545,427.3064552459467
222.41457174905298,411.86174312486645,606.4181818919202,349.2942504349336
233.71928980765455,472.4888866520779,492.4463107054052,282.47928230112973
217.88591684339127,471.74025681299173,594.1837340995314,318.4839875413867
218.0927337909651,382.5541930316741,538.7867690671361,312.1350368478005
176.90089123921024,441.01242247505616,582.0145432313736,424.2133772576938
277.1962766977899,471.80633227292736,562.5941252322202,493.3752442650883
219.88518021286524,422.15034971799514,571.2651377175378,560.2300638988983
342.948577736177,492.39672290557303,451.35414695843025,357.3414392256179
325.9203819802656,426.68128046931747,505.99719927334445,425.83056928324737
213.28556232196286,478.553542551985,507.9217654474795,484.536563290559
236.831367157744,504.89093853019546,617.8937272023921,423.64682620445024
306.694741952467,496.4800269128112,525.1563851560536,421.07409936694836
361.7463749897377,498.9426011144435,581.4157262672131,297.69484307033065
367.1163810914242,517.7179898616782,512.4550179334736,455.83386423670544
266.35840586801254,428.9047625949139,443.0929349405984,492.5853695267126
371.03143667429254,400.7476265226065,512.6096421333883,382.5828305746254
342.3806213308547,399.6290542470491,507.1701179745496,409.8340283662208
326.9642561156624,462.85294727665934,491.19365481760263,287.7286843357592
388.9969946391127,422.71705848322404,502.1343632321647,364.68076214678905
330.1137814627916,437.91297601595767,552.7050353023625,441.6786011913706
299.6963055453646,486.82170467431274,483.3602075898859,456.9000617980809
258.19689843056614,469.63430148487026,395.67678067108005,414.20634452962355
397.0457519372119,404.05146880452094,578.3541613841455,515.640627319968
431.2571851842008,435.7107763540816,533.9406763829394,540.4701061199819
335.43106545974877,379.3039470061256,562.2363335753286,387.65702687314354
314.18952580921257,446.7271397273065,450.19651111887777,430.04357687620006
240.72840314159347,386.0264912454243,447.6949133178404,317.04909351338915
223.4554890724853,391.1115557795513,616.4833007077699,441.99005234865433
291.36929822724676,473.78901339999334,583.0709028485412,480.4339373936043
213.64707192694206,487.5958731926181,449.0572492495868,409.6097270773761
237.25638282659565,491.0509465227903,513.4874414159696,428.934763516158
328.9198337588687,465.6985536897906,508.6501716669392,410.0167683698094
237.56296656615459,415.9691334790637,546.251841710064,427.8888117357375
230.76924424178816,479.39570394871856,531.2852332219081,558.9869349554019
204.59166988489153,442.6216130657762,521.3209730076442,434.0897118625042
293.8262480317078,436.9971056906209,581.3104033344229,520.9369145929476
364.65237978220443,513.5706437452569,482.4711450744373,467.18752336663505
397.3197927976754,384.64718385809823,501.4959129275489,584.180489453938
352.12602646517814,469.45687410388535,515.0745997874678,469.7090628552457
336.24602439833416,437.78787309448313,482.6745090699607,502.94674597462404
261.37412184422783,432.79076155469943,452.41966100428607,525.7941557841484
325.57671853538045,368.4805128717751,555.0202396686316,480.72221584475824
388.0629276932574,390.841226424504,445.2204387532183,334.41721507324337
387.98400692481994,402.3969275892971,566.1113846754577,460.45247419862494
392.5967418041919,536.4266409265261,458.5858435172965,555.3793926147496
383.6805170204065,490.01708175111656,555.3713436434153,418.2883680698657
413.7892371945776,404.2599476583498,579.8054314668731,418.73509344386133
380.04255026094717,396.51634930361035,568.7980228690775,501.1312087029846
319.21663036502554,432.9678018512215,455.58479559841714,469.2642182480082
241.10253091075484,458.58768095079824,538.5402892212521,518.4374348393626
271.4981067465186,430.8660986969467,511.2634631304003,386.10859693493234
226.11076858498092,497.5799907602481,568.3354818171581,499.20669088367384
277.17427449478305,418.7351858737367,522.3065170293199,325.11469188967754
126.56738744387265,437.6154054171807,488.8795304342739,481.38220640119033
257.0654482801702,559.6803013150068,475.8897635141824,445.3945562337885
235.65185563286082,427.121317108675,505.60614423388256,417.49563628125514
249.91908078165304,432.56071900355835,519.8541756811951,473.54748935537043
301.3145149621425,419.69006965910984,604.3323311437699,389.1995181483504
251.2330955132691,428.69176018090775,610.0208494503794,378.59678079777353
326.51564039230396,422.05294589159996,554.4987944712547,545.0426288849159
244.09420077770693,403.7449262413625,665.7283125363213,315.4226921735299
417.2787920112479,541.4034643406551,509.75983576058377,550.5268435219548
285.020699285497,400.6415026609897,483.3232720979055,336.82970447127536
171.98400668301795,457.3872612301383,511.61084880813365,306.08427720380547
247.07625411653137,419.3805407751823,489.64631198327567,200.67919157514316
238.21359959864276,415.7236694444343,471.96143482371195,448.36992158574816
